date,ppl,geo,gtype,glat,glon,gbox0,gbox1,gbox2,gbox3,ginfo,desc
1889年,约翰内斯·勃拉姆斯,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1889年，约翰内斯·勃拉姆斯获得“汉堡荣誉市民”的称号。
1897年4月3日,约翰内斯·勃拉姆斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1897年4月3日，约翰内斯·勃拉姆斯在维也纳逝世。
1699年3月25日,约翰·阿道夫·哈塞,Bergedorf,administrative,53.4858,10.2267,53.4677586,53.499341,10.1704506,10.2662395,Bergedorf-汉堡市-汉堡-21029-德国,1699年3月25日，约翰·阿道夫·哈塞在Bergedorf出生。
1724年,约翰·阿道夫·哈塞,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1724年，约翰·阿道夫·哈塞到那不勒斯，向亚历山德罗·斯卡拉蒂学习，掌握了意大利歌剧的创作方法，成为一名出色的歌剧作曲家。
1724年,亚历山德罗·斯卡拉蒂,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1724年，约翰·阿道夫·哈塞到那不勒斯，向亚历山德罗·斯卡拉蒂学习，掌握了意大利歌剧的创作方法，成为一名出色的歌剧作曲家。
1731年,约翰·阿道夫·哈塞,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。
1731年,克里斯托夫·维利巴尔德·格鲁克,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。
1731年,约翰·阿道夫·哈塞,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。
1731年,克里斯托夫·维利巴尔德·格鲁克,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。
1783年12月6日,约翰·阿道夫·哈塞,威尼斯,city,45.4371908,12.3345898,45.2312466,45.5779981,12.1668349,12.5965709,威尼斯-VE-VEN-意大利,1783年12月6日，约翰·阿道夫·哈塞在威尼斯逝世。
1782年7月26日,约翰·菲尔德,都柏林,city,53.3497645,-6.2602732,53.29873420000001,53.410541599999995,-6.3870259,-6.1148829000000005,都柏林-County Dublin-Leinster-爱尔兰,1782年7月26日，约翰·菲尔德在都柏林出生。
1793年,约翰·菲尔德,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1793年，约翰·菲尔德随家人移居伦敦，师从穆齐奥·克莱门蒂。
1793年,穆齐奥·克莱门蒂,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1793年，约翰·菲尔德随家人移居伦敦，师从穆齐奥·克莱门蒂。
1801年,约翰·菲尔德,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1801年，约翰·菲尔德随克莱门蒂到欧洲大陆演出，后来又到俄罗斯。
1801年,约翰·菲尔德,俄罗斯,administrative,64.6863136,97.7453061,41.1850968,82.05862320000001,-180.0,180.0,俄罗斯,1801年，约翰·菲尔德随克莱门蒂到欧洲大陆演出，后来又到俄罗斯。
1831年,约翰·菲尔德,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1831年，约翰·菲尔德到欧洲旅行，结识了卡尔·车尔尼，并听了李斯特·费伦茨的演出。
1831年,卡尔·车尔尼,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1831年，约翰·菲尔德到欧洲旅行，结识了卡尔·车尔尼，并听了李斯特·费伦茨的演出。
1831年,李斯特·费伦茨,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1831年，约翰·菲尔德到欧洲旅行，结识了卡尔·车尔尼，并听了李斯特·费伦茨的演出。
1837年1月23日,约翰·菲尔德,莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1837年1月23日，约翰·菲尔德在莫斯科逝世。
1653年9月1日,约翰·帕赫贝尔,纽伦堡,city,49.453872,11.077297999999999,49.3314339,49.5407534,10.9887326,11.2825957,纽伦堡-中弗兰肯行政区-巴伐利亚-德国,1653年9月1日，约翰·帕赫贝尔在纽伦堡出生。
1673年,约翰·帕赫贝尔,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1673年追随约翰·帕赫贝尔的老师普伦次到维也纳担任圣史提芬教堂的管风琴师。
1706年3月7日,约翰·帕赫贝尔,纽伦堡,city,49.453872,11.077297999999999,49.3314339,49.5407534,10.9887326,11.2825957,纽伦堡-中弗兰肯行政区-巴伐利亚-德国,1706年3月7日，约翰·帕赫贝尔在纽伦堡逝世。
1735年9月5日,约翰·克里斯蒂安·巴赫,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1735年9月5日，约翰·克里斯蒂安·巴赫在莱比锡出生。
1735年9月5日,约翰·克里斯蒂安·巴赫,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1735年9月5日，约翰·克里斯蒂安·巴赫在莱比锡出生。
1750年,约翰·克里斯蒂安·巴赫,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1750年，约翰·克里斯蒂安·巴赫父亲死后，他离开莱比锡前往柏林，找他的同父异母哥哥卡尔·菲利普·埃马努埃尔·巴赫，他哥哥在那里给普鲁士国王腓特烈2世当宫廷乐手。
1750年,卡尔·菲利普·埃马努埃尔·巴赫,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1750年，约翰·克里斯蒂安·巴赫父亲死后，他离开莱比锡前往柏林，找他的同父异母哥哥卡尔·菲利普·埃马努埃尔·巴赫，他哥哥在那里给普鲁士国王腓特烈2世当宫廷乐手。
1754年,约翰·克里斯蒂安·巴赫,米兰,city,45.4667971,9.1904984,45.3867381,45.535848200000004,9.0408867,9.2781103,米兰-LOM-意大利,1754年，约翰·克里斯蒂安·巴赫前往米兰，服务于Agostino Litta公爵。
1760年,约翰·克里斯蒂安·巴赫,米兰,city,45.4667971,9.1904984,45.3867381,45.535848200000004,9.0408867,9.2781103,米兰-LOM-意大利,1760年，约翰·克里斯蒂安·巴赫从新教改信天主教，随后担任任天主教米兰主教座堂的管风琴手。
1762年,约翰·克里斯蒂安·巴赫,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1762年，约翰·克里斯蒂安·巴赫前往伦敦，在皇家剧院上演歌剧，其中有他创作的歌剧《Orione》。
1766年,约翰·克里斯蒂安·巴赫,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1766年，约翰·克里斯蒂安·巴赫在伦敦娶女高音歌手Cecilia Grassi为妻。
1782年1月1日,约翰·克里斯蒂安·巴赫,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1782年1月1日，约翰·克里斯蒂安·巴赫在伦敦逝世。
1882年5月11日,约瑟夫·马克思,格拉茨,yes,52.4108047,13.1300189850076,52.4106209,52.4109169,13.129927599999998,13.130417999999999,GE-Glienicker Straße-Wannsee-Steglitz-Zehlendorf-柏林-14109-德国,1882年5月11日，约瑟夫·马克思在格拉茨出生。
1964年9月3日,约瑟夫·马克思,格拉茨,yes,52.4108047,13.1300189850076,52.4106209,52.4109169,13.129927599999998,13.130417999999999,GE-Glienicker Straße-Wannsee-Steglitz-Zehlendorf-柏林-14109-德国,1964年9月3日，约瑟夫·马克思在格拉茨逝世。
1732年3月31日,约瑟夫·海顿,罗劳,restaurant,46.52150379999999,6.6362357,46.521453799999996,46.52155379999999,6.6361857,6.6362857,L'AO-Pont Charles-Bessières-Chailly-洛桑-District de Lausanne-Vaud-1003-瑞士,1732年3月31日，约瑟夫·海顿在罗劳出生。
1737年,约瑟夫·海顿,Hainburg,town,48.14661029999999,16.942245899999996,48.10661029999999,48.18661029999999,16.902245899999997,16.9822459,Hainburg-Bezirk Bruck an der Leitha-Niederösterreich-2410-奥地利,约瑟夫·海顿1737年，被送到Hainburg附近的亲戚家，以接受那里教堂唱诗班的训练。
1740年,约瑟夫·海顿,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1740年，约瑟夫·海顿在当时维也纳的圣斯德望主教座堂音乐总监乔治·罗伊特尔下乡选苗子的时候被相中。
1754年,约瑟夫·海顿,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,从1754年，约瑟夫·海顿开始担任维也纳出生的当时10岁的Marianna Martines的钢琴教师。
1809年5月31日,约瑟夫·海顿,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1809年5月31日，约瑟夫·海顿在维也纳逝世。
1827年8月20日,约瑟夫·施特劳斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1827年8月20日，约瑟夫·施特劳斯在维也纳出生。
1853年,约瑟夫·施特劳斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,约瑟夫·施特劳斯在1853年成为维也纳议会特聘的工程师，为维也纳设计清洗街道的机器。
1857年6月8日,约瑟夫·施特劳斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1857年6月8日，约瑟夫·施特劳斯在维也纳约翰·尼波默克教堂与卡洛琳·普鲁克梅尔结婚。
1870年,约瑟夫·施特劳斯,波兰,administrative,52.0179355,19.195473038804103,49.0020468,55.0336963,14.1229707,24.145783,波兰,约瑟夫·施特劳斯的身体健康一直不好，直到1870年访问波兰期间，昏倒在某场“什锦音乐会”的指挥台上。
1870年7月22日,约瑟夫·施特劳斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1870年7月22日，约瑟夫·施特劳斯在维也纳逝世。
1884年2月22日,约克·鲍文,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1884年2月22日，约克·鲍文在伦敦出生。
1961年11月23日,约克·鲍文,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1961年11月23日，约克·鲍文在伦敦逝世。
1657年,米歇尔·理查德·德拉兰德,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1657年，米歇尔·理查德·德拉兰德在巴黎出生。
1726年6月18日,米歇尔·理查德·德拉兰德,Versailles,administrative,48.8035403,2.1266886,48.7792385,48.8286153,2.0699384,2.1683504,Versailles-Yvelines-法兰西岛大区-法国-78000-法国,1726年6月18日，米歇尔·理查德·德拉兰德在Versailles逝世。
1804年6月1日,米哈伊尔·伊万诺维奇·格林卡,Novospasskoye,village,54.6431219,44.8235487,54.6350119,54.6525671,44.81441210000001,44.8304154,Новоспасское-Починковский район-下诺夫哥罗德州-Приволжский федеральный округ-俄罗斯,1804年6月1日，米哈伊尔·伊万诺维奇·格林卡在Novospasskoye出生。
1830年,米哈伊尔·伊万诺维奇·格林卡,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1830年，米哈伊尔·伊万诺维奇·格林卡到意大利深造，主要学习了歌剧的创作。
1834年,米哈伊尔·伊万诺维奇·格林卡,俄罗斯,administrative,64.6863136,97.7453061,41.1850968,82.05862320000001,-180.0,180.0,俄罗斯,1834年，米哈伊尔·伊万诺维奇·格林卡回俄罗斯，写出成名作《伊凡·苏萨宁》，取材于波兰入侵俄国时，农民苏萨宁被迫为敌军带路而将敌军引入冰雪丛林，与敌同归于尽的故事，音乐富于民族风格，是俄国第一部民族歌剧。
1834年,米哈伊尔·伊万诺维奇·格林卡,波兰,administrative,52.0179355,19.195473038804103,49.0020468,55.0336963,14.1229707,24.145783,波兰,1834年，米哈伊尔·伊万诺维奇·格林卡回俄罗斯，写出成名作《伊凡·苏萨宁》，取材于波兰入侵俄国时，农民苏萨宁被迫为敌军带路而将敌军引入冰雪丛林，与敌同归于尽的故事，音乐富于民族风格，是俄国第一部民族歌剧。
1857年2月15日,米哈伊尔·伊万诺维奇·格林卡,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1857年2月15日，米哈伊尔·伊万诺维奇·格林卡在柏林逝世。
1752年1月23日,穆齐奥·克莱门蒂,罗马,city,41.894802,12.4853384,41.6556417,42.1410285,12.2344669,12.8557603,罗马-RM-LAZ-意大利,1752年1月23日，穆齐奥·克莱门蒂在罗马出生。
1766年,穆齐奥·克莱门蒂,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,1766年被英国人贝克福特所赏识而渡英，穆齐奥·克莱门蒂在此地学习钢琴及作曲。
1770年,穆齐奥·克莱门蒂,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1770年，穆齐奥·克莱门蒂在伦敦公开演奏会上获得了成功。
1782年,穆齐奥·克莱门蒂,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1782年，穆齐奥·克莱门蒂起定居伦敦。
1832年3月10日,穆齐奥·克莱门蒂,Evesham,town,52.0940158,-1.9483083,52.0540158,52.1340158,-1.9883083,-1.9083083,Evesham-Worcestershire-West Midlands-英格兰-WR11-英国,1832年3月10日，穆齐奥·克莱门蒂在Evesham逝世。
1813年5月22日,理查德·瓦格纳,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1813年5月22日，理查德·瓦格纳在莱比锡出生。
1813年5月22日,理查德·瓦格纳,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1813年5月22日，理查德·瓦格纳在莱比锡出生。
1827年,理查德·瓦格纳,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1827年，理查德·瓦格纳全家又迁回莱比锡。
1827年,理查德·瓦格纳,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1827年，理查德·瓦格纳全家又迁回莱比锡。
1831年,理查德·瓦格纳,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1831年，理查德·瓦格纳进入莱比锡大学学习音乐创作。
1831年,理查德·瓦格纳,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1831年，理查德·瓦格纳进入莱比锡大学学习音乐创作。
1832年,理查德·瓦格纳,维尔茨堡,yes,48.1961104,16.3705940999039,48.19600629999999,48.1962143,16.3704593,16.3707293,Makartvilla-Gußhausstraße-Freihausviertel-KG Wieden-Wieden-Wien-1040-奥地利,1832年，经理查德·瓦格纳哥哥介绍，到维尔茨堡任合唱指挥。
1837年6月,理查德·瓦格纳,俄罗斯,administrative,64.6863136,97.7453061,41.1850968,82.05862320000001,-180.0,180.0,俄罗斯,1837年6月，理查德·瓦格纳前往当时俄罗斯的里加任一家歌剧院的音乐指挥。
1839年,理查德·瓦格纳,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1839年，理查德·瓦格纳因为债务，乘船逃往伦敦。
1840年-1841年,理查德·瓦格纳,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1840年-1841年，理查德·瓦格纳在巴黎度过。
1842年,理查德·瓦格纳,德国,administrative,51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.041931900000002,德国,1842年，理查德·瓦格纳返回德国Dresden，任萨克森王国宫廷乐队指挥。
1849年,理查德·瓦格纳,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1849年在Dresden参加5月，理查德·瓦格纳起义，失败后被通缉。
1861年,理查德·瓦格纳,德国,administrative,51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.041931900000002,德国,1861年，理查德·瓦格纳通缉令解除后，回到德国，住在威斯巴登的Biebrich镇。
1861年,理查德·瓦格纳,威斯巴登,city,50.082038399999995,8.2416556,49.9220384,50.2420384,8.0816556,8.4016556,威斯巴登-Wiesbaden-Regierungsbezirk Darmstadt-黑森州-65183-德国,1861年，理查德·瓦格纳通缉令解除后，回到德国，住在威斯巴登的Biebrich镇。
1883年2月13日,理查德·瓦格纳,威尼斯,city,45.4371908,12.3345898,45.2312466,45.5779981,12.1668349,12.5965709,威尼斯-VE-VEN-意大利,1883年2月13日，理查德·瓦格纳在威尼斯逝世。
1823年1月27日,爱德华·拉罗,里尔,administrative,51.131069000000004,4.569651599999999,51.0726727,51.16578079999999,4.5058463,4.6430565999999995,利尔-Mechelen-Antwerpen-弗拉芒大区-2500-比利时,1823年1月27日，爱德华·拉罗在里尔出生。
1839年,爱德华·拉罗,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1839年，爱德华·拉罗时进入巴黎国立高等音乐舞蹈学院进修。
1892年4月22日,爱德华·拉罗,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1892年4月22日，爱德华·拉罗在巴黎逝世。
1792年2月29日,焦阿基诺·罗西尼,佩萨罗,city,43.9098114,12.9131228,43.8226058,43.9654685,12.7717276,12.9628349,佩萨罗-PU-MAR-意大利,1792年2月29日，焦阿基诺·罗西尼在佩萨罗出生。
1807年,焦阿基诺·罗西尼,博洛尼亞,city,44.4936714,11.343034699999999,44.421033,44.556094,11.229620599999999,11.4336295,博洛尼亚-BO-EMR-意大利,1807年15岁时，焦阿基诺·罗西尼开始学作曲，不久进入博洛尼亞音乐学院学就读。
1824年,焦阿基诺·罗西尼,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1824年，焦阿基诺·罗西尼移居巴黎，担任巴黎意大利剧院的经理。
1836年,焦阿基诺·罗西尼,博洛尼亚,city,44.4936714,11.343034699999999,44.421033,44.556094,11.229620599999999,11.4336295,博洛尼亚-BO-EMR-意大利,1836年，焦阿基诺·罗西尼回到博洛尼亚，担任母校博洛尼亚音乐学院的名誉校长。
1848年,焦阿基诺·罗西尼,佛罗伦萨,city,43.769871200000004,11.2555757,43.72587160000001,43.8354631,11.149759800000002,11.3389044,佛罗伦萨-FI-TOS-意大利,1848年，博洛尼亞的动乱迫使焦阿基诺·罗西尼迁居佛罗伦萨。
1855年,焦阿基诺·罗西尼,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1855年，焦阿基诺·罗西尼再次移居花都巴黎。
1868年11月13日,焦阿基诺·罗西尼,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1868年11月13日，焦阿基诺·罗西尼在巴黎逝世。
1795年8月16日,海因里希·马施纳,齐陶,administrative,50.89591420000001,14.806441699999999,50.8199956,50.9995787,14.7550552,14.9069448,齐陶-Görlitz-萨克森自由州-德国,1795年8月16日，海因里希·马施纳在齐陶出生。
1816年,海因里希·马施纳,布拉迪斯拉发,city,48.1516988,17.1093063,47.9916988,48.3116988,16.9493063,17.2693063,布拉迪斯拉发-Bratislava-Bratislavský kraj-813 70-斯洛伐克,1816年，海因里希·马施纳任布拉迪斯拉发宫廷音乐家。
1861年12月16日,海因里希·马施纳,汉诺威,city,52.374477899999995,9.738553199999998,52.3051373,52.45433489999999,9.60443,9.9184259,汉诺威-Region Hannover-下萨克森-德国,1861年12月16日，海因里希·马施纳在汉诺威逝世。
1843年6月10日,海因里希·冯·赫尔佐根伯格,格拉茨,yes,52.4108047,13.1300189850076,52.4106209,52.4109169,13.129927599999998,13.130417999999999,GE-Glienicker Straße-Wannsee-Steglitz-Zehlendorf-柏林-14109-德国,1843年6月10日，海因里希·冯·赫尔佐根伯格在格拉茨出生。
1874年,海因里希·冯·赫尔佐根伯格,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1874年，海因里希·冯·赫尔佐根伯格移居莱比锡任教。
1874年,海因里希·冯·赫尔佐根伯格,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1874年，海因里希·冯·赫尔佐根伯格移居莱比锡任教。
1885年,海因里希·冯·赫尔佐根伯格,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1885年，海因里希·冯·赫尔佐根伯格又移居柏林。
1900年10月9日,海因里希·冯·赫尔佐根伯格,威斯巴登,city,50.082038399999995,8.2416556,49.9220384,50.2420384,8.0816556,8.4016556,威斯巴登-Wiesbaden-Regierungsbezirk Darmstadt-黑森州-65183-德国,1900年10月9日，海因里希·冯·赫尔佐根伯格在威斯巴登逝世。
1756年1月27日,沃尔夫冈·阿马德乌斯·莫扎特,Salzburg,yes,24.450128699999997,118.327067802557,24.449863399999998,24.450394,118.3267697,118.3273659,Salzburg-环岛北路一段350巷10弄-盘山村-金宁乡-金门县-福建省-89250-金门地区限制水域,1756年1月27日，沃尔夫冈·阿马德乌斯·莫扎特在Salzburg出生。
1762年-1773年,沃尔夫冈·阿马德乌斯·莫扎特,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1762年-1773年，沃尔夫冈·阿马德乌斯·莫扎特随父母经常在欧洲做演出旅行。
1773年,沃尔夫冈·阿马德乌斯·莫扎特,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1773年，沃尔夫冈·阿马德乌斯·莫扎特心有不甘地接受这个限制，使得他与亲王大主教之间的关系在接下来的3年里持续恶化，所幸那段时间的沃尔夫冈·阿马德乌斯·莫扎特在维也纳结识了约瑟夫·海顿，两人互相通信，并建立了彼此惺惺相惜的友谊。
1773年,约瑟夫·海顿,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1773年，沃尔夫冈·阿马德乌斯·莫扎特心有不甘地接受这个限制，使得他与亲王大主教之间的关系在接下来的3年里持续恶化，所幸那段时间的沃尔夫冈·阿马德乌斯·莫扎特在维也纳结识了约瑟夫·海顿，两人互相通信，并建立了彼此惺惺相惜的友谊。
1776年,沃尔夫冈·阿马德乌斯·莫扎特,Salzburg,yes,24.450128699999997,118.327067802557,24.449863399999998,24.450394,118.3267697,118.3273659,Salzburg-环岛北路一段350巷10弄-盘山村-金宁乡-金门县-福建省-89250-金门地区限制水域,1776年，沃尔夫冈·阿马德乌斯·莫扎特20岁，并决定离开Salzburg，然而亲王大主教拒绝让沃尔夫冈·阿马德乌斯·莫扎特离开父亲并要解除他乐团首席的身份。
1778年8月,沃尔夫冈·阿马德乌斯·莫扎特,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,负债累累后，沃尔夫冈·阿马德乌斯·莫扎特明白了沃尔夫冈·阿马德乌斯·莫扎特必须重新寻找工作，并于1778年8月前往巴黎。
1779年1月29日,沃尔夫冈·阿马德乌斯·莫扎特,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,途中经过韦伯尔一家生活的慕尼黑，但阿罗伊齐亚爱上了另一位歌剧导演，沮丧的沃尔夫冈·阿马德乌斯·莫扎特在1779年1月29日回到了Salzburg。
1779年1月29日,沃尔夫冈·阿马德乌斯·莫扎特,Salzburg,yes,24.450128699999997,118.327067802557,24.449863399999998,24.450394,118.3267697,118.3273659,Salzburg-环岛北路一段350巷10弄-盘山村-金宁乡-金门县-福建省-89250-金门地区限制水域,途中经过韦伯尔一家生活的慕尼黑，但阿罗伊齐亚爱上了另一位歌剧导演，沮丧的沃尔夫冈·阿马德乌斯·莫扎特在1779年1月29日回到了Salzburg。
1780年11月,沃尔夫冈·阿马德乌斯·莫扎特,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1780年11月，沃尔夫冈·阿马德乌斯·莫扎特从慕尼黑收到一份歌剧的请求，这个创作名为《依多美尼欧》，在1781年1月29日首演时获得了巨大的成功。
1781年1月29日,沃尔夫冈·阿马德乌斯·莫扎特,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1780年11月，沃尔夫冈·阿马德乌斯·莫扎特从慕尼黑收到一份歌剧的请求，这个创作名为《依多美尼欧》，在1781年1月29日首演时获得了巨大的成功。
1786年5月1日,沃尔夫冈·阿马德乌斯·莫扎特,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,沃尔夫冈·阿马德乌斯·莫扎特将达·彭特的歌词配上音乐，《费加洛婚礼》于1786年5月1日在维也纳展开首演。
