date,ppl,geo,gtype,glat,glon,gbox0,gbox1,gbox2,gbox3,ginfo,desc,ppls
1880年,莱奥什·雅纳切克,布尔诺,administrative,40.9210826,14.532740200000001,40.857092200000004,40.9829869,14.4530505,14.5743631,诺拉-NA-CAM-80035-意大利,1880年，莱奥什·雅纳切克短暂在维也纳Franz Krenn底下学习，因为曲子及风格得不到认同因此最终离开了维也纳并回到布尔诺。,莱奥什·雅纳切克
1919年,莱奥什·雅纳切克,布尔诺,administrative,40.9210826,14.532740200000001,40.857092200000004,40.9829869,14.4530505,14.5743631,诺拉-NA-CAM-80035-意大利,1919年，莱奥什·雅纳切克成为布尔诺一所新建立的私立音乐学院的音乐指导。,莱奥什·雅纳切克
1928年8月12日,莱奥什·雅纳切克,俄斯特拉发,city,49.8349139,18.2820084,49.7257571,49.9137759,18.098411,18.3763003,俄斯特拉发-okres Ostrava-město-Moravskoslezský kraj-Moravskoslezsko-捷克,1928年8月12日，莱奥什·雅纳切克在俄斯特拉发逝世。,莱奥什·雅纳切克
1839年3月21日,莫杰斯特·彼得罗维奇·穆索尔斯基,Pskov,city,57.817398,28.334367999999998,57.7442228,57.8789375,28.254525800000003,28.4635696,Псков-городской округ Псков-普斯科夫州-Северо-Западный федеральный округ-180000-俄罗斯,1839年3月21日，莫杰斯特·彼得罗维奇·穆索尔斯基在Pskov出生。,莫杰斯特·彼得罗维奇·穆索尔斯基
1852年,莫杰斯特·彼得罗维奇·穆索尔斯基,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1852年，莫杰斯特·彼得罗维奇·穆索尔斯基进入圣彼得堡军事学院学习，当时他非常喜欢历史和哲学。,莫杰斯特·彼得罗维奇·穆索尔斯基
1859年,莫杰斯特·彼得罗维奇·穆索尔斯基,莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1859年的莫斯科之行使得莫杰斯特·彼得罗维奇·穆索尔斯基立志成为一位俄国人民的作曲家。,莫杰斯特·彼得罗维奇·穆索尔斯基
1861年,莫杰斯特·彼得罗维奇·穆索尔斯基,俄罗斯,administrative,64.6863136,97.7453061,41.1850968,82.05862320000001,-180.0,180.0,俄罗斯,1861年俄罗斯实行的农奴制制改革使得莫杰斯特·彼得罗维奇·穆索尔斯基的家庭一落千丈，莫杰斯特·彼得罗维奇·穆索尔斯基不得不回乡，用2年时间帮助兄弟管理家庭财务。,莫杰斯特·彼得罗维奇·穆索尔斯基
1881年3月28日,莫杰斯特·彼得罗维奇·穆索尔斯基,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1881年3月28日，莫杰斯特·彼得罗维奇·穆索尔斯基在圣彼得堡逝世。,莫杰斯特·彼得罗维奇·穆索尔斯基
1805年11月14日,范妮·门德尔松,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1805年11月14日，范妮·门德尔松在汉堡出生。,范妮·门德尔松
1847年5月14日,范妮·门德尔松,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1847年5月14日，范妮·门德尔松在柏林逝世。,范妮·门德尔松
1867年9月5日,艾米·比奇,新罕布什尔州,administrative,43.484913299999995,-71.6553992,42.6970417,45.3057789,-72.55723590000002,-70.56135929999998,新罕布什尔州-美国,1867年9月5日，艾米·比奇在新罕布什尔州亨尼克镇出生。,艾米·比奇
1875年,艾米·比奇,波士顿,city,42.3602534,-71.0582912,42.2279111,42.39697750000001,-71.19126,-70.8044881,波士顿-Suffolk County-马萨诸塞州-美国,1875年，艾米·比奇随家人搬到波士顿居住，曾短暂学习过和声和对位法，主要靠自学掌握了作曲知识。,艾米·比奇
1910年,艾米·比奇,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1910年丈夫去世，艾米·比奇到欧洲旅行演出自己的作品，广受好评。,艾米·比奇
1944年12月27日,艾米·比奇,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1944年12月27日，艾米·比奇在纽约逝世。,艾米·比奇
1860年3月13日,胡戈·沃尔夫,Gradec,city,47.0702563,15.438571599999998,46.91025629999999,47.23025629999999,15.2785716,15.598571599999998,Graz-Steiermark-8011-奥地利,1860年3月13日，胡戈·沃尔夫在Gradec出生。,胡戈·沃尔夫
1875年,胡戈·沃尔夫,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1875年，胡戈·沃尔夫入维也纳音乐与表演艺术大学学习。,胡戈·沃尔夫
1903年2月22日,胡戈·沃尔夫,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1903年2月22日，胡戈·沃尔夫在维也纳逝世。,胡戈·沃尔夫
1896年12月28日,罗杰·塞欣斯,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1896年12月28日，罗杰·塞欣斯在纽约出生。,罗杰·塞欣斯
1985年3月16日,罗杰·塞欣斯,Princeton,administrative,38.35532360000001,-87.5675223,38.333293,38.374231,-87.617171,-87.538324,Princeton-Gibson County-印第安纳州-美国,1985年3月16日，罗杰·塞欣斯在Princeton逝世。,罗杰·塞欣斯
1810年6月8日,罗伯特·舒曼,茨维考,administrative,50.73536425,12.4638662392976,50.5465654,50.9242066,12.226366800000001,12.805967599999999,茨维考-萨克森自由州-德国,1810年6月8日，罗伯特·舒曼在茨维考出生。,罗伯特·舒曼
1828年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1828年，罗伯特·舒曼中学毕业，这时罗伯特·舒曼的父亲也去世了，他如母亲的愿望，去了莱比锡学习法律，第2年又到海德堡继续学习。,罗伯特·舒曼
1828年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1828年，罗伯特·舒曼中学毕业，这时罗伯特·舒曼的父亲也去世了，他如母亲的愿望，去了莱比锡学习法律，第2年又到海德堡继续学习。,罗伯特·舒曼
1830年,罗伯特·舒曼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1830年，罗伯特·舒曼在海德堡附近的法兰克福听了一场尼可罗·帕格尼尼的演奏会，从此立志要成为一名钢琴家。,罗伯特·舒曼 尼可罗·帕格尼尼
1830年,罗伯特·舒曼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1830年，罗伯特·舒曼在海德堡附近的法兰克福听了一场尼可罗·帕格尼尼的演奏会，从此立志要成为一名钢琴家。,罗伯特·舒曼 尼可罗·帕格尼尼
1830年,尼可罗·帕格尼尼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1830年，罗伯特·舒曼在海德堡附近的法兰克福听了一场尼可罗·帕格尼尼的演奏会，从此立志要成为一名钢琴家。,罗伯特·舒曼 尼可罗·帕格尼尼
1830年,尼可罗·帕格尼尼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1830年，罗伯特·舒曼在海德堡附近的法兰克福听了一场尼可罗·帕格尼尼的演奏会，从此立志要成为一名钢琴家。,罗伯特·舒曼 尼可罗·帕格尼尼
1830年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,这1年圣诞节罗伯特·舒曼回到莱比锡全心投入成为钢琴家的练习中，这时罗伯特·舒曼已经1830年了。,罗伯特·舒曼
1830年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,这1年圣诞节罗伯特·舒曼回到莱比锡全心投入成为钢琴家的练习中，这时罗伯特·舒曼已经1830年了。,罗伯特·舒曼
1840年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,经过罗伯特·舒曼不懈努力，1840年终于在莱比锡郊区的Schönefeld镇与克拉拉结婚。,罗伯特·舒曼
1840年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,经过罗伯特·舒曼不懈努力，1840年终于在莱比锡郊区的Schönefeld镇与克拉拉结婚。,罗伯特·舒曼
1843年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1843年，罗伯特·舒曼在莱比锡音乐学院任教。,罗伯特·舒曼
1843年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1843年，罗伯特·舒曼在莱比锡音乐学院任教。,罗伯特·舒曼
1844年,罗伯特·舒曼,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1844年，罗伯特·舒曼赴Dresden任合唱团领队。,罗伯特·舒曼
1850年,罗伯特·舒曼,Dusseldorf ,city,51.2254018,6.7763137,51.0654018,51.3854018,6.6163137,6.9363137,杜塞尔多夫会展中心-Düsseldorf-Regierungsbezirk Düsseldorf-北莱茵-威斯特法伦-40213-德国,1850年，罗伯特·舒曼搬到Dusseldorf ，担任乐队指挥。,罗伯特·舒曼
1856年7月29日,罗伯特·舒曼,Bonn,city,50.735851,7.10066,50.575851,50.895851,6.94066,7.2606600000000014,波恩-Bonn-Regierungsbezirk Köln-北莱茵-威斯特法伦-53111-德国,1856年7月29日，罗伯特·舒曼在Bonn逝世。,罗伯特·舒曼
1815年4月6日,罗伯特·福尔克曼,萨克森,river,50.01930479999999,136.39779209999998,50.008909,50.02485120000001,136.3895076,136.4067717,Сэн-Эльбанское городское поселение-Амурский район-哈巴罗夫斯克边疆区-远东联邦管区-682612-俄罗斯,1815年4月6日，罗伯特·福尔克曼在萨克森出生。,罗伯特·福尔克曼
1836年,罗伯特·福尔克曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1836年，罗伯特·福尔克曼迁往莱比锡，跟随当地的圣尼古拉教堂的领唱卡尔·弗里德里希·贝克做私人学徒以继续深造。,罗伯特·福尔克曼
1836年,罗伯特·福尔克曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1836年，罗伯特·福尔克曼迁往莱比锡，跟随当地的圣尼古拉教堂的领唱卡尔·弗里德里希·贝克做私人学徒以继续深造。,罗伯特·福尔克曼
1841年,罗伯特·福尔克曼,布达佩斯,city,47.4983815,19.0404707,47.3496899,47.6131468,18.9251057,19.3349258,布达佩斯-Budapest-Közép-Magyarország-匈牙利,1841年，罗伯特·福尔克曼移居到布达佩斯，在那里作为私人家庭教师以及《维也纳市音乐报》的记者。,罗伯特·福尔克曼
1854年,罗伯特·福尔克曼,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1854年，罗伯特·福尔克曼前往维也纳举行音乐会，但没有达到预期的成功。,罗伯特·福尔克曼
1858年,罗伯特·福尔克曼,布达佩斯,city,47.4983815,19.0404707,47.3496899,47.6131468,18.9251057,19.3349258,布达佩斯-Budapest-Közép-Magyarország-匈牙利,因此1858年，罗伯特·福尔克曼返回到布达佩斯并度过余生。,罗伯特·福尔克曼
1883年10月30日,罗伯特·福尔克曼,布达佩斯,city,47.4983815,19.0404707,47.3496899,47.6131468,18.9251057,19.3349258,布达佩斯-Budapest-Közép-Magyarország-匈牙利,1883年10月30日，罗伯特·福尔克曼在布达佩斯逝世。,罗伯特·福尔克曼
1847年2月15日,罗伯特·富克斯,拉斯尼茨,embassy,46.06999879999999,14.50303185,46.0699378,46.0700598,14.5029119,14.503151800000001,波斯尼亚和黑塞哥维那大使馆-26-Kolarjeva ulica-Župančičeva Jama-Bežigrad-卢布尔雅那-Upravna Enota Ljubljana-Osrednjeslovenska-1000-斯洛文尼亚,1847年2月15日，罗伯特·富克斯在拉斯尼茨的Deutschlandsberg出生。,罗伯特·富克斯
1847年2月15日,罗伯特·富克斯,Deutschlandsberg,administrative,46.8146272,15.2137799,46.7930958,46.927924,15.007921,15.2664459,Deutschlandsberg-Steiermark-奥地利,1847年2月15日，罗伯特·富克斯在拉斯尼茨的Deutschlandsberg出生。,罗伯特·富克斯
1927年2月19日,罗伯特·富克斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1927年2月19日，罗伯特·富克斯在维也纳逝世。,罗伯特·富克斯
1397年8月5日,纪尧姆·迪费,布鲁塞尔,administrative,50.8436709,4.36743669338796,50.7964079,50.8904108,4.3355956,4.4020115,布鲁塞尔-Ville de Bruxelles - Stad Brussel-Brussel-Hoofdstad - Bruxelles-Capitale-Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest-比利时,1397年8月5日，纪尧姆·迪费在布鲁塞尔出生。,纪尧姆·迪费
1420年-1426年,纪尧姆·迪费,里米尼,city,44.0593886,12.5684371,43.9692955,44.115663,12.4384335,12.6328853,里米尼-RN-EMR-意大利,1420年-1426年，纪尧姆·迪费在里米尼，为佩沙洛的领主马拉特斯塔家服务。,纪尧姆·迪费
1474年11月27日,纪尧姆·迪费,Cambrai,administrative,50.1759602,3.2356613,50.1427829,50.2036584,3.2014632,3.2808727,Cambrai-Nord-Hauts-de-France-法国-59400-法国,1474年11月27日，纪尧姆·迪费在Cambrai逝世。,纪尧姆·迪费
1833年5月7日,约翰内斯·勃拉姆斯,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1833年5月7日，约翰内斯·勃拉姆斯在汉堡出生。,约翰内斯·勃拉姆斯
1852年,约翰内斯·勃拉姆斯,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,年轻的约翰内斯·勃拉姆斯在汉堡开过几场公开演奏会，但直到1852年进行巡演之后才名声大噪。,约翰内斯·勃拉姆斯
1856年,约翰内斯·勃拉姆斯,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1856年，舒曼去世之后，约翰内斯·勃拉姆斯时而在汉堡指挥一个女性合唱团，时而在代特莫尔德指挥乐队、教授学生。,约翰内斯·勃拉姆斯
1862年,约翰内斯·勃拉姆斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1862年，约翰内斯·勃拉姆斯第一次来到维也纳。,约翰内斯·勃拉姆斯
1863年,约翰内斯·勃拉姆斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1863年，约翰内斯·勃拉姆斯被任命为维也纳歌唱学院的指挥。,约翰内斯·勃拉姆斯
1864年,约翰内斯·勃拉姆斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,尽管1864年，约翰内斯·勃拉姆斯就辞去了这个职位，并且考虑在别处继续指挥，约翰内斯·勃拉姆斯还是主要以维也纳为基地，并最终落户于此。,约翰内斯·勃拉姆斯
1868年,约翰内斯·勃拉姆斯,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1868年，约翰内斯·勃拉姆斯大型合唱作品《德意志安魂曲》的首演巩固了作曲家在欧洲音乐界的地位。,约翰内斯·勃拉姆斯
1872年-1875年,约翰内斯·勃拉姆斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1872年-1875年，约翰内斯·勃拉姆斯是维也纳“音乐之友协会”的音乐会总监。,约翰内斯·勃拉姆斯
1881年,约翰内斯·勃拉姆斯,布达佩斯,city,47.4983815,19.0404707,47.3496899,47.6131468,18.9251057,19.3349258,布达佩斯-Budapest-Közép-Magyarország-匈牙利,1881年，约翰内斯·勃拉姆斯著名的《第二钢琴协奏曲》在布达佩斯首演，由作曲家本人演奏。,约翰内斯·勃拉姆斯
1889年,约翰内斯·勃拉姆斯,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1889年，美国发明家爱迪生的代表西奥·旺格曼来到维也纳，与约翰内斯·勃拉姆斯合作录制了一张试验性的LP录音。,约翰内斯·勃拉姆斯
1889年,约翰内斯·勃拉姆斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1889年，美国发明家爱迪生的代表西奥·旺格曼来到维也纳，与约翰内斯·勃拉姆斯合作录制了一张试验性的LP录音。,约翰内斯·勃拉姆斯
1889年,约翰内斯·勃拉姆斯,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1889年，约翰内斯·勃拉姆斯获得“汉堡荣誉市民”的称号。,约翰内斯·勃拉姆斯
1897年4月3日,约翰内斯·勃拉姆斯,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1897年4月3日，约翰内斯·勃拉姆斯在维也纳逝世。,约翰内斯·勃拉姆斯
1699年3月25日,约翰·阿道夫·哈塞,Bergedorf,administrative,53.4858,10.2267,53.4677586,53.499341,10.1704506,10.2662395,Bergedorf-汉堡市-汉堡-21029-德国,1699年3月25日，约翰·阿道夫·哈塞在Bergedorf出生。,约翰·阿道夫·哈塞
1724年,约翰·阿道夫·哈塞,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1724年，约翰·阿道夫·哈塞到那不勒斯，向亚历山德罗·斯卡拉蒂学习，掌握了意大利歌剧的创作方法，成为一名出色的歌剧作曲家。,约翰·阿道夫·哈塞 亚历山德罗·斯卡拉蒂
1724年,亚历山德罗·斯卡拉蒂,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1724年，约翰·阿道夫·哈塞到那不勒斯，向亚历山德罗·斯卡拉蒂学习，掌握了意大利歌剧的创作方法，成为一名出色的歌剧作曲家。,约翰·阿道夫·哈塞 亚历山德罗·斯卡拉蒂
1731年,约翰·阿道夫·哈塞,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。,约翰·阿道夫·哈塞 克里斯托夫·维利巴尔德·格鲁克
1731年,克里斯托夫·维利巴尔德·格鲁克,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。,约翰·阿道夫·哈塞 克里斯托夫·维利巴尔德·格鲁克
1731年,约翰·阿道夫·哈塞,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。,约翰·阿道夫·哈塞 克里斯托夫·维利巴尔德·格鲁克
1731年,克里斯托夫·维利巴尔德·格鲁克,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1731年，约翰·阿道夫·哈塞到Dresden工作，同时到欧洲各地指挥自己的剧作上演，曾与克里斯托夫·维利巴尔德·格鲁克展开过竞争。,约翰·阿道夫·哈塞 克里斯托夫·维利巴尔德·格鲁克
1783年12月6日,约翰·阿道夫·哈塞,威尼斯,city,45.4371908,12.3345898,45.2312466,45.5779981,12.1668349,12.5965709,威尼斯-VE-VEN-意大利,1783年12月6日，约翰·阿道夫·哈塞在威尼斯逝世。,约翰·阿道夫·哈塞
1782年7月26日,约翰·菲尔德,都柏林,city,53.3497645,-6.2602732,53.29873420000001,53.410541599999995,-6.3870259,-6.1148829000000005,都柏林-County Dublin-Leinster-爱尔兰,1782年7月26日，约翰·菲尔德在都柏林出生。,约翰·菲尔德
1793年,约翰·菲尔德,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1793年，约翰·菲尔德随家人移居伦敦，师从穆齐奥·克莱门蒂。,约翰·菲尔德 穆齐奥·克莱门蒂
1793年,穆齐奥·克莱门蒂,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1793年，约翰·菲尔德随家人移居伦敦，师从穆齐奥·克莱门蒂。,约翰·菲尔德 穆齐奥·克莱门蒂
1801年,约翰·菲尔德,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1801年，约翰·菲尔德随克莱门蒂到欧洲大陆演出，后来又到俄罗斯。,约翰·菲尔德
1801年,约翰·菲尔德,俄罗斯,administrative,64.6863136,97.7453061,41.1850968,82.05862320000001,-180.0,180.0,俄罗斯,1801年，约翰·菲尔德随克莱门蒂到欧洲大陆演出，后来又到俄罗斯。,约翰·菲尔德
1831年,约翰·菲尔德,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1831年，约翰·菲尔德到欧洲旅行，结识了卡尔·车尔尼，并听了李斯特·费伦茨的演出。,约翰·菲尔德 卡尔·车尔尼 李斯特·费伦茨
1831年,卡尔·车尔尼,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1831年，约翰·菲尔德到欧洲旅行，结识了卡尔·车尔尼，并听了李斯特·费伦茨的演出。,约翰·菲尔德 卡尔·车尔尼 李斯特·费伦茨
1831年,李斯特·费伦茨,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1831年，约翰·菲尔德到欧洲旅行，结识了卡尔·车尔尼，并听了李斯特·费伦茨的演出。,约翰·菲尔德 卡尔·车尔尼 李斯特·费伦茨
1837年1月23日,约翰·菲尔德,莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1837年1月23日，约翰·菲尔德在莫斯科逝世。,约翰·菲尔德
1653年9月1日,约翰·帕赫贝尔,纽伦堡,city,49.453872,11.077297999999999,49.3314339,49.5407534,10.9887326,11.2825957,纽伦堡-中弗兰肯行政区-巴伐利亚-德国,1653年9月1日，约翰·帕赫贝尔在纽伦堡出生。,约翰·帕赫贝尔
1673年,约翰·帕赫贝尔,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1673年追随约翰·帕赫贝尔的老师普伦次到维也纳担任圣史提芬教堂的管风琴师。,约翰·帕赫贝尔
1706年3月7日,约翰·帕赫贝尔,纽伦堡,city,49.453872,11.077297999999999,49.3314339,49.5407534,10.9887326,11.2825957,纽伦堡-中弗兰肯行政区-巴伐利亚-德国,1706年3月7日，约翰·帕赫贝尔在纽伦堡逝世。,约翰·帕赫贝尔
1735年9月5日,约翰·克里斯蒂安·巴赫,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1735年9月5日，约翰·克里斯蒂安·巴赫在莱比锡出生。,约翰·克里斯蒂安·巴赫
1735年9月5日,约翰·克里斯蒂安·巴赫,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1735年9月5日，约翰·克里斯蒂安·巴赫在莱比锡出生。,约翰·克里斯蒂安·巴赫
1750年,约翰·克里斯蒂安·巴赫,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1750年，约翰·克里斯蒂安·巴赫父亲死后，他离开莱比锡前往柏林，找他的同父异母哥哥卡尔·菲利普·埃马努埃尔·巴赫，他哥哥在那里给普鲁士国王腓特烈2世当宫廷乐手。,约翰·克里斯蒂安·巴赫 卡尔·菲利普·埃马努埃尔·巴赫
1750年,卡尔·菲利普·埃马努埃尔·巴赫,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1750年，约翰·克里斯蒂安·巴赫父亲死后，他离开莱比锡前往柏林，找他的同父异母哥哥卡尔·菲利普·埃马努埃尔·巴赫，他哥哥在那里给普鲁士国王腓特烈2世当宫廷乐手。,约翰·克里斯蒂安·巴赫 卡尔·菲利普·埃马努埃尔·巴赫
1754年,约翰·克里斯蒂安·巴赫,米兰,city,45.4667971,9.1904984,45.3867381,45.535848200000004,9.0408867,9.2781103,米兰-LOM-意大利,1754年，约翰·克里斯蒂安·巴赫前往米兰，服务于Agostino Litta公爵。,约翰·克里斯蒂安·巴赫
1760年,约翰·克里斯蒂安·巴赫,米兰,city,45.4667971,9.1904984,45.3867381,45.535848200000004,9.0408867,9.2781103,米兰-LOM-意大利,1760年，约翰·克里斯蒂安·巴赫从新教改信天主教，随后担任任天主教米兰主教座堂的管风琴手。,约翰·克里斯蒂安·巴赫
1762年,约翰·克里斯蒂安·巴赫,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1762年，约翰·克里斯蒂安·巴赫前往伦敦，在皇家剧院上演歌剧，其中有他创作的歌剧《Orione》。,约翰·克里斯蒂安·巴赫
1766年,约翰·克里斯蒂安·巴赫,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1766年，约翰·克里斯蒂安·巴赫在伦敦娶女高音歌手Cecilia Grassi为妻。,约翰·克里斯蒂安·巴赫
